NatEmis|GIS_Longitude|GIS_Latitude
200300856|28.57699|-32.09081
200300392|28.36837|-31.9422
200400680|28.97616|-32.01919
200300395|28.33306|-32.00776
200400688|28.69788|-32.09967
200300404|28.38671|-32.16368
200300407|28.40746|-32.06787
200300408|28.62833|-32.38918
200300409|28.50456|-32.02578
200300412|28.45137|-32.2977
200400709|28.68816|-31.98711
200300419|28.33758|-31.98444
200400715|29.012|-32.09695
200300424|28.4563|-31.96417
200300429|28.69177|-32.23676
200300430|28.68214|-32.37561
200300431|28.46479|-32.24276
200400734|28.93356|-31.97429
200300433|28.33906|-32.14503
200300435|28.83005|-32.23941
200300437|28.25558|-32.10909
200400753|28.77613|-32.13015
200400754|28.8524|-32.05726
200300440|28.76776|-32.3182
200400765|28.83841|-32.07183
200400769|28.87473|-32.21531
200400770|28.97499|-32.10294
200300444|28.30951|-32.09844
200300448|28.74959|-32.28803
200300449|28.28665|-31.91429
200300781|28.60184|-32.37501
200300452|28.40159|-31.90843
200300453|28.36905|-31.86838
200400786|28.77128|-32.12008
200300455|28.45672|-32.32465
200300456|28.69311|-32.27236
200300457|28.58549|-32.21497
200400794|28.83943|-32.1643
200300459|28.7838|-32.22862
200400808|28.90305|-32.13159
200300464|28.41931|-32.1171
200300468|28.45432|-32.27016
200300469|28.5048|-32.14812
200300476|28.67517|-32.23225
200300477|28.37494|-31.91452
200300481|28.29976|-31.88138
200300482|28.75289|-32.21368
200300487|28.75334|-32.27187
200300490|28.37392|-32.08552
200400807|28.99309|-32.13979
200300494|28.45674|-32.14734
200300720|28.43979|-32.12475
200400837|28.81348|-32.07042
200300496|28.42104|-32.23552
200300498|28.35598|-31.89426
200300499|28.36502|-31.89878
200300500|28.72756|-32.25097
200300503|28.72342|-32.24759
200300832|28.44148|-32.0542
200300504|28.38593|-32.21708
200400842|28.85304|-32.02085
200300507|28.7046|-32.3167
200400853|28.80758|-32.12567
200300512|28.41962|-32.19405
200300733|28.68069|-32.30972
200300516|28.42793|-32.2547
200300835|28.23656|-32.00459
200300517|28.73635|-32.19783
200400878|28.92296|-31.96513
200300520|28.8013|-32.31089
200300522|28.22919|-31.97727
200400894|28.75991|-32.04277
200300527|28.5492|-32.29703
200300534|28.29786|-31.97144
200400914|28.71733|-32.06161
200300538|28.64433|-32.2395
200400917|28.82849|-32.1415
200400921|28.65135|-32.04897
200400930|29.03121|-32.02727
200300542|28.47449|-32.18143
200400932|28.72956|-32.02049
200400939|28.96499|-32.15916
200300543|28.51231|-32.27486
200400946|28.84389|-32.00661
200400954|28.86067|-32.12947
200300553|28.57208|-32.36679
200300555|28.61757|-32.12
200400967|28.61992|-32.04702
200400983|28.75325|-32.13564
200400990|28.80149|-32.03496
200300564|28.65735|-32.2598
200400991|28.79548|-32.14615
200300565|28.55736|-32.13252
200300567|28.37918|-31.95578
200401003|28.81127|-32.10614
200300839|28.62512|-32.02709
200300576|28.35338|-32.07096
200300582|28.30846|-32.13509
200300584|28.41287|-32.14522
200300585|28.49245|-31.94421
200300592|28.53475|-32.25165
200300595|28.53505|-32.01412
200300624|28.23412|-31.90082
200300598|28.26865|-32.02843
200401061|28.94823|-32.15714
200300716|28.453389|-32.030069
200300613|28.39669|-32.18816
200401077|28.951|-32.08909
200300714|28.43652|-32.10377
200300616|28.56028|-32.16422
200300618|28.23378|-31.90124
200300621|28.54112|-32.27188
200300622|28.28014|-32.05775
200300623|28.33693|-32.23671
200300625|28.43609|-32.06034
200300844|28.62629|-32.19666
200300627|28.63423|-32.20622
200300728|28.6867|-32.14172
200300632|28.58125|-32.3382
200300636|28.32859|-31.95328
200601165|28.495247|-32.266686
200300643|28.22344|-31.94214
200401125|28.48117|-32.00943
200300648|28.31349|-32.06646
200300719|28.49007|-32.04173
200300649|28.51821|-32.03103
200401137|28.91908|-32.12696
200300653|28.47098|-32.25997
200300655|28.5121|-32.2621
200300764|28.50372|-32.26547
200300659|28.53887|-32.08143
200300665|28.50801|-32.06195
200300666|28.38937|-32.2216
200300667|28.31539|-31.91415
200300668|28.62342|-32.23087
200401153|28.98286|-32.11362
200401154|28.73581|-32.06533
200300673|28.33315|-32.03316
200300674|28.73278|-32.36305
200300675|28.61084|-32.38942
200401174|28.89638|-31.99988
200300679|28.25796|-31.89095
200300681|28.57049|-32.27475
200300684|28.40534|-32.3073
200300688|28.60379|-32.30086
200401185|28.98917|-31.99092
200300689|28.34267|-31.88321
200300691|28.64626|-32.27438
200300700|28.47924|-32.22372
200300699|28.34125|-32.02606
200401206|28.86438|-32.14082
200401208|28.94595|-32.02256
200300703|28.58061|-32.29826
200300705|28.48555|-32.28789
200300706|28.66806|-32.35484
200300710|28.35634|-31.93328
200200003|27.88982|-33.01857
200201058|27.898389|-32.94299
200200263|.|.
200200091|27.905281|-33.016199
200200092|27.82346|-32.9721
200200009|27.84341|-33.01437
200201004|27.905838|-33.016555
200200021|27.83527|-32.96807
200200023|27.84621|-33.01631
200200035|27.93577|-32.97081
200200037|27.5823|-32.8795
200201048|27.98935|-32.85323
200200056|27.6224|-33.0676
200200060|27.78133|-32.94543
200200061|27.87213|-33.02281
200200066|28.0517|-32.8785
200200067|27.7696|-32.93437
200200072|28.05305|-32.82776
200200075|27.88383|-32.98187
200200076|27.88486|-32.97466
200200181|.|.
200200079|28.05554|-32.76462
200200084|27.73683|-32.95545
200200999|27.79189|-32.97398
200200086|28.10667|-32.81805
200200089|27.89403|-32.99463
200200088|27.89578|-32.99509
200200090|27.88982|-32.99198
200200998|27.9005|-33.0156
200200093|27.79971|-33.06546
200200095|27.84165|-33.01227
200200096|27.86265|-32.98893
200200107|27.74263|-32.93512
200200111|27.77505|-32.94863
200200117|27.74049|-32.92251
200200127|27.5616|-32.9415
200200134|27.74238|-32.9359
200200135|27.85992|-33.00528
200200136|27.97068|-32.85888
200200137|27.53577|-33.20792
200200140|27.90265|-32.99775
200200139|27.88718|-33.00234
200201035|27.90153|-33.01161
200200141|27.85209|-33.01592
200200142|27.76248|-32.95044
200200152|27.59963|-32.96077
200201032|27.66769|-32.92714
200200160|27.6005|-32.9356
200200161|27.6161|-32.9693
200200163|27.76446|-32.95054
200200166|27.49096|-33.00085
200200167|27.74925|-32.94821
200200168|27.7124|-32.928
200200169|28.23569|-32.72886
200201064|27.91395|-33.02196
200200173|27.73781|-32.93683
200200175|28.2956|-32.6651
200200178|27.56938|-33.00257
200200179|27.71629|-32.92997
200200180|27.73119|-32.93031
200200182|27.92494|-32.95452
200200184|27.78961|-33.03021
200200187|28.14327|-32.63205
200200191|27.5374|-32.9972
200200192|27.76408|-32.94614
200200199|27.88467|-32.96671
200200200|27.73088|-32.9371
200200203|27.86593|-33.03647
200200204|27.85787|-33.03548
200200207|27.6947|-32.9427
200201017|28.024774|-32.941925
200200211|28.00834|-32.93668
200201018|27.996699|-32.946357
200200990|27.59329|-33.04676
200200214|27.52925|-33.17545
200200220|27.85416|-33.02006
200200227|27.95242|-32.75623
200200232|27.46337|-33.06312
200200238|27.60527|-33.15424
200200245|27.5104|-33.0649
200200248|27.75245|-32.93311
200200251|27.88596|-32.58724
200200253|27.91643|-32.99873
200200310|.|.
200200260|27.91674|-32.98618
200200261|27.91552|-32.98378
200200264|28.35988|-32.67348
200200275|27.74119|-32.92202
200200985|27.73918|-32.94322
200200276|27.86262|-33.00837
200201055|27.875926|-33.019788
200200278|27.72856|-32.938896
200200281|27.71924|-32.94863
200200455|27.73208|-32.92747
200200292|27.88339|-33.01548
200200293|27.44455|-33.18142
200200294|27.9652|-32.82218
200200296|27.59328|-33.11123
200200307|27.61404|-33.18823
200200309|27.76423|-32.92965
200200312|27.64437|-32.97817
200200313|27.52775|-33.15438
200200314|27.76225|-32.93918
200200315|27.69412|-33.14878
200201078|.|.
200200318|27.9698|-32.82094
200200319|27.468|-33.16094
200200325|27.896|-32.57573
200200326|27.88545|-32.58897
200200331|27.5829|-33.03395
200200333|27.8657|-33.0153
200200338|27.5924|-33.1121
200200340|27.993|-32.84674
200200342|28.61347|-31.95852
200200347|27.75304|-32.92592
200200004|27.90358|-33.00605
200200349|27.84934|-33.03728
200200350|27.92713|-32.98338
200200354|27.75213|-32.95116
200200359|27.9988|-32.8726
200200362|27.65251|-32.99701
200200366|27.7131|-32.9231
200200371|27.68863|-32.96409
200200374|27.46591|-33.26827
200200375|27.88019|-33.00816
200200376|27.70379|-32.94576
200201061|27.85369|-32.97913
200200378|27.65498|-32.99318
200200379|27.85535|-33.01554
200200381|27.7431|-32.95141
200200383|27.4473|-33.1571
200200384|28.07502|-32.69527
200200388|27.59176|-32.92531
200200391|27.719352|-32.92558
200200392|27.76545|-32.95224
200200404|28.05586|-32.72112
200200405|27.85891|-33.01699
200200406|27.67817|-32.97025
200200407|27.77115|-32.88806
200200413|28.0708|-32.68387
200200415|27.6921|-32.95286
200200420|27.87963|-33.00727
200200425|27.65201|-32.99822
200200437|27.74756|-32.92665
200200445|27.5018|-33.2109
200200448|27.60687|-32.95093
200200452|27.81937|-32.99623
200200456|27.75307|-32.94487
200200469|27.5375|-33.1282
200200471|27.75532|-32.94645
200200477|27.40019|-33.18456
200200481|27.50271|-33.01161
200200483|27.69909|-32.69909
200200493|28.03502|-32.70328
200200494|27.88398|-32.58513
200200495|27.68863|-32.96409
200200499|27.7441|-32.78714
200200505|27.61249|-33.00928
200200512|27.96258|-32.79433
200200513|27.93608|-32.78356
200200518|28.13525|-32.75702
200200521|27.99135|-32.95393
200200523|27.7763|-32.9363
200200524|27.76892|-32.94085
200200527|27.863|-33.00919
200200528|27.7678|-32.93362
200200531|27.79504|-32.88341
200200533|27.75624|-32.92974
200201049|28.03414|-32.69738
200200545|27.5703|-33.1426
200201039|27.8436|-33.00385
200200561|27.48782|-33.20255
200200574|27.7505|-32.88285
200200579|28.05393|-32.73688
200200585|27.81357|-32.97076
200200979|27.54935|-32.88316
200200588|27.7639|-32.93779
200200589|28.02313|-32.90516
200200591|27.72603|-32.92933
200200595|27.53708|-32.91073
200200598|27.99316|-32.82067
200200599|27.72659|-32.93707
200200611|27.8716|-33.01562
200200619|27.88187|-32.90394
200200625|27.69436|-32.94158
200200626|27.7794|-32.9341
200200627|27.8485|-33.0153
200200639|27.55207|-32.92382
200200640|27.70523|-32.93435
200200644|27.6213|-32.91816
200200655|27.64119|-33.01171
200200658|27.77573|-32.87463
200200661|27.6379|-32.96246
200200662|27.74993|-32.87628
200200664|27.7223|-32.9423
200200666|28.132667|-32.731483
200200668|27.73976|-32.95532
200200671|27.6814|-32.9685
200200673|27.76862|-33.07628
200200675|27.88313|-33.01344
200200677|27.8838|-33.0081
200200681|27.76727|-32.93971
200200683|27.75328|-32.93114
200200686|28.10012|-32.72683
200200687|27.72192|-32.95601
200200688|27.7336|-32.922
200200693|27.5597|-33.2038
200200694|27.71663|-32.9485
200200699|27.91121|-32.98582
200200989|27.912318|-33.020613
200200707|27.85739|-33.01748
200200988|27.55342|-33.07872
200200714|27.64561|-32.98521
200200716|27.5161|-33.0242
200200724|27.7982|-32.84085
200200986|27.74476|-32.93808
200200726|27.45361|-33.22546
200200737|27.72923|-32.93759
200201033|27.92093|-32.94981
200200739|27.6449|-32.9784
200200740|27.70936|-32.93375
200200742|27.70907|-32.93994
200200745|27.55246|-33.08104
200200746|27.5448|-33.1493
200200747|27.75738|-32.91053
200200748|27.69758|-32.95089
200200750|27.899882|-32.994271
200200751|27.9021|-32.98885
200200755|27.71927|-32.92388
200200756|27.70274|-32.95549
200200759|27.50136|-33.24474
200200762|27.59088|-33.04827
200200765|27.77751|-32.93507
200200766|28.06773|-32.73348
200200767|27.59935|-32.95098
200200774|27.75201|-32.92282
200200775|27.72663|-32.95
200200776|27.826816|-33.025664
200200778|27.88748|-33.00868
200201063|27.8745|-32.5935
200200792|27.69719|-32.96113
200200796|27.69532|-32.94982
200201002|28.35696|-32.67122
200200802|27.70376|-32.94178
200200804|27.73107|-32.9462
200200806|27.565|-33.1077
200200807|27.68899|-32.96526
200200808|27.75331|-32.93518
200201050|27.81023|-32.97124
200200811|28.23512|-32.72867
200200812|27.91179|-33.00202
200200814|27.895894|-33.010058
200200815|27.74851|-32.88329
200200822|27.92592|-32.99402
200200823|27.92127|-32.99159
200200834|27.66116|-32.96275
200200841|27.73902|-32.92583
200200844|27.8656|-32.92108
200200850|27.69633|-32.94796
200200853|27.51427|-33.14362
200200855|27.53116|-32.92707
200200857|27.5282|-33.161
200200861|27.48602|-33.14221
200200872|27.76183|-32.95182
200200874|27.828205|-33.025889
200200876|28.13357|-32.69942
200201047|27.88412|-32.96749
200200881|27.82436|-32.99369
200200882|27.957|-32.92172
200200883|27.86811|-32.97427
200200887|27.74722|-32.93946
200200891|27.774|-32.94638
200200893|27.70572|-32.95233
200200900|27.45097|-33.13076
200200901|27.90572|-33.03449
200200903|27.81421|-33.04183
200200906|27.75023|-32.95
200200910|27.53334|-33.17284
200200919|27.71915|-32.95813
200200929|27.73808|-32.94115
200200940|27.47618|-33.22726
200200941|27.77136|-32.85016
200200942|27.70614|-32.95999
200200947|27.73938|-32.95862
200200950|27.98008|-32.79859
200200952|27.50925|-32.96115
200200953|27.77128|-32.93625
200200955|27.72099|-32.94363
200200991|27.82945|-32.99653
200200959|27.76218|-32.94598
200200963|27.44801|-33.15953
200200002|26.96483|-32.81334
200100012|26.29476|-32.71036
200100013|26.29388|-32.70782
200100014|26.29792|-32.68456
200200007|26.83142|-32.78307
200200006|26.63743|-32.8387
200200008|27.07583|-32.89502
200200010|26.9097|-32.74381
200100030|26.30972|-32.69011
200200013|26.93474|-32.68457
200200016|26.99739|-32.69552
200200019|26.99035|-32.81828
200200025|26.92771|-32.62918
200200030|26.67966|-32.54778
200200031|26.67293|-32.53452
200200032|26.75807|-32.88149
200200033|26.97443|-32.88843
200100053|26.08895|-32.68982
200100055|25.94797|-32.44736
200100056|25.91023|-32.56827
200200040|27.11306|-32.86589
200200042|26.89793|-32.67002
200100084|26.6133|-32.73857
200200062|26.68014|-32.54012
200200070|26.78254|-32.42902
200200071|26.62316|-32.57278
200200073|26.76416|-32.7993
200200074|26.72769|-32.85754
200200085|27.00266|-32.78134
200100140|26.13684|-32.63565
200200094|26.92193|-32.59206
200200099|27.04071|-32.81005
200200106|26.79269|-32.89997
200100148|26.68678|-32.71674
200200112|26.83142|-32.78307
200200113|27.1363|-32.84657
200200115|27.00608|-32.89124
200200116|27.10118|-32.86895
200200118|26.80384|-32.77232
200200119|26.97477|-32.9206
200200120|27.10419|-32.86543
200200124|26.96905|-32.73066
200100192|26.2683|-32.6427
200200147|26.93434|-32.63928
200200148|26.78341|-32.90216
200200150|26.85738|-32.69908
200200151|26.72715|-32.78176
200200154|26.90933|-32.81894
200200159|26.7429|-32.81551
200200164|26.89009|-32.77876
200100214|26.65434|-32.77304
200200172|26.70835|-32.55342
200200176|26.87264|-32.69422
200100942|26.63523|-32.77436
200200194|26.7872|-32.75872
200200195|26.77803|-32.75075
200200197|26.89684|-32.66944
200200202|26.94923|-32.66081
200200208|26.94112|-32.66079
200100253|26.218985|-32.884102
200200209|26.7271|-32.78425
200200217|26.85689|-32.75684
200200229|26.86395|-32.66528
200100296|26.70424|-32.73155
200200241|26.71888|-32.58054
200200242|26.71846|-32.5774
200200243|26.78985|-32.75807
200200256|26.9099|-32.66945
200100326|26.11057|-32.40938
200100330|26.64692|-32.77049
200200269|26.85966|-32.75256
200200273|26.95465|-32.83541
200100336|26.6367|-32.75592
200200274|26.931|-32.83927
200100338|26.65231|-32.7662
200200277|26.86405|-32.7381
200200282|26.68183|-32.55139
200200283|26.85411|-32.7729
200200287|26.7115|-32.79946
200200288|26.7663|-32.54918
200200297|27.01032|-32.89641
200100365|26.47422|-32.56421
200200302|26.98575|-32.82544
200601175|26.614601|-32.805965
200200305|26.67945|-32.49126
200100378|26.30642|-32.69245
200100385|26.64972|-32.7465
200100975|26.6339|-32.77564
200200321|26.97692|-32.86594
200200323|27.16533|-32.8931
200200327|26.85394|-32.63645
200200330|27.12115|-32.91538
200100426|26.6954|-32.77604
200200343|26.92504|-32.70834
200200351|26.95236|-32.81431
200100445|26.69991|-32.72708
200200353|26.9334|-32.71928
200100455|26.65128|-32.74411
200101038|.|.
200100462|26.10034|-32.69083
200100466|26.58576|-32.70265
200200370|26.81896|-32.91301
200200377|27.20057|-32.8627
200200393|26.67679|-32.52141
200200394|26.91152|-32.7443
200200397|26.89156|-32.71448
200200398|26.92126|-32.7071
200200409|27.16883|-32.85337
200200984|26.74335|-32.68164
200200411|26.79717|-32.34282
200100910|26.65239|-32.76858
200200431|26.75893|-32.40763
200200434|26.90413|-32.81595
200200435|26.79832|-32.75757
200200436|26.79955|-32.83573
200100500|26.6267|-32.72134
200200444|26.81616|-32.77397
200200447|26.95385|-32.88473
200200450|26.9092|-32.70149
200100505|26.6266|-32.72099
200200457|27.05831|-32.84898
200200459|27.20742|-32.86475
200200460|26.88742|-32.64565
200200462|26.78928|-32.76973
200200463|26.86654|-32.72579
200200464|26.73818|-32.79688
200200466|26.96218|-32.80251
200200476|27.09771|-32.93854
200200479|26.99707|-32.69615
200100513|26.56897|-32.46682
200200489|27.16938|-32.85325
200200496|26.78762|-32.75795
200200516|26.97896|-32.75961
200200519|27.04838|-32.86685
200200385|26.81968|-32.62765
200200526|26.8307|-32.62975
200200538|26.87701|-32.8188
200200544|26.92741|-32.72206
200200546|26.92433|-32.7626
200200552|27.07883|-32.96239
200200555|27.03997|-32.70876
200100564|26.61812|-32.7757
200100051|26.618377|-32.775791
200200560|27.06583|-32.98377
200200547|26.98258|-32.97678
200100568|26.60397|-32.70602
200200562|27.01036|-32.7643
200200564|26.91508|-32.81084
200200566|26.99659|-32.9513
200200571|26.79423|-32.75016
200200572|26.98398|-32.68231
200100570|26.70915|-32.72908
200200584|26.90923|-32.86974
200100574|26.67895|-32.72401
200200597|26.64984|-32.55383
200200613|26.94237|-32.67871
200200621|27.13768|-32.88208
200200628|27.12931|-32.87176
200100586|26.09903|-32.69221
200100590|26.64518|-32.74628
200200642|27.16683|-32.89209
200100591|26.65899|-32.77592
200200646|26.92138|-32.77329
200200648|26.93439|-32.86228
200100595|26.10057|-32.69459
200200652|26.92327|-32.88461
200200654|27.20067|-32.87784
200200656|26.84752|-32.76229
200200659|26.85697|-32.6976
200100601|26.70361|-32.73166
200200670|26.84904|-32.77781
200200672|26.65922|-32.63276
200200679|27.06614|-32.90533
200200680|27.03329|-33.00118
200200684|26.92355|-32.65265
200200689|26.71257|-32.51508
200200695|26.26151|-32.61002
200200703|27.09911|-33.01378
200200705|27.05027|-32.84576
200200710|27.06116|-32.81555
200200717|27.03837|-32.94126
200200719|27.01086|-32.92643
200200728|26.71523|-32.46399
200100649|26.30906|-32.6941
200200733|26.99165|-32.73547
200200735|26.75081|-32.77207
200100668|26.6811|-32.69785
200200738|27.12016|-32.92563
200100672|26.634293|-32.777871
200200743|26.96429|-32.84167
